"";"Role";"BlueTeamChampion";"RedTeamChampion";"games_played";"blue_side_kills";"blue_side_deaths";"blue_side_assists";"blue_side_cs_at_15_min";"blue_side_cs_at_end";"blue_side_gold_at_15_min";"blue_side_gold_at_end";"red_side_kills";"red_side_deaths";"red_side_assists";"red_side_cs_at_15_min";"red_side_cs_at_end";"red_side_gold_at_15_min";"red_side_gold_at_end";"blue_side_kills_advantage";"blue_side_deaths_advantage";"blue_side_assists_advantage";"blue_side_cs_at_15_min_advantage";"blue_side_cs_at_end_advantage";"blue_side_gold_at_15_min_advantage";"blue_side_gold_at_end_advantage"
"117";"bottom";"Jinx";"Corki";12;3,41666666666667;2,83333333333333;3,16666666666667;118,583333333333;262,833333333333;4727,41666666667;11483,25;4,83333333333333;1,25;5,08333333333333;120,25;263,916666666667;5091,91666666667;12437,5833333333;-1,41666666666667;1,58333333333333;-1,91666666666667;-1,66666666666667;-1,08333333333337;-364,5;-954,333333333334
"118";"bottom";"Jinx";"Draven";2;3;0,5;2,5;109;212,5;4263,5;9343;2;1;0;113,5;200,5;4465,5;9336;1;-0,5;2,5;-4,5;12;-202;7
"119";"bottom";"Jinx";"Ezreal";2;7,5;1,5;4,5;132;335,5;6148,5;16269,5;2,5;2,5;4;121,5;303,5;5001;12777,5;5;-1;0,5;10,5;32;1147,5;3492
"120";"bottom";"Jinx";"Kaisa";4;3,5;3;3;111,25;258,25;4717,5;11436;4,75;1,25;2,5;119;254,5;5130;12312;-1,25;1,75;0,5;-7,75;3,75;-412,5;-876
"121";"bottom";"Jinx";"Kalista";2;1,5;3;1;100;270,5;4687;11403;6,5;1,5;6,5;115,5;267,5;6053;14234,5;-5;1,5;-5,5;-15,5;3;-1366;-2831,5
"122";"bottom";"Jinx";"KogMaw";1;5;1;3;108;224;4713;10735;3;4;5;121;199;5004;9010;2;-3;-2;-13;25;-291;1725
"123";"bottom";"Jinx";"Mel";1;5;1;8;93;254;4164;13338;4;2;2;130;321;4579;14576;1;-1;6;-37;-67;-415;-1238
"124";"bottom";"Jinx";"MissFortune";5;1;1,6;3;111,8;275,6;4388,6;10994,8;2,6;1,2;5,2;116,6;279,4;4963;12306,6;-1,6;0,4;-2,2;-4,8;-3,79999999999995;-574,4;-1311,8
"125";"bottom";"Jinx";"Seraphine";1;5;4;7;101;138;5396;7599;3;4;6;111;140;5065;6879;2;0;1;-10;-2;331;720
"126";"bottom";"Jinx";"Sivir";3;4,66666666666667;1;6;141,333333333333;256,666666666667;5744,66666666667;12279,6666666667;1,33333333333333;2,66666666666667;1,33333333333333;119;245;4821;9959;3,33333333333333;-1,66666666666667;4,66666666666667;22,3333333333333;11,6666666666667;923,666666666667;2320,66666666667
"127";"bottom";"Jinx";"Tristana";3;5;1,66666666666667;6,33333333333333;85;226,333333333333;4212;11028;1,66666666666667;3;1,66666666666667;64,6666666666667;187,666666666667;3026,66666666667;8975,66666666667;3,33333333333333;-1,33333333333333;4,66666666666667;20,3333333333333;38,6666666666667;1185,33333333333;2052,33333333333
"128";"bottom";"Jinx";"Twitch";3;2,33333333333333;2,33333333333333;5,66666666666667;105;199;4787;8698,66666666667;3,33333333333333;2,33333333333333;3,33333333333333;95,6666666666667;194;4160,33333333333;8794,33333333333;-1;0;2,33333333333333;9,33333333333333;5;626,666666666667;-95,6666666666679
"129";"bottom";"Jinx";"Varus";4;2;2;4;109,75;272;4675,5;11996;3;1;5,5;105,5;240;4529,25;11379,5;-1;1;-1,5;4,25;32;146,25;616,5
"130";"bottom";"Jinx";"Xayah";12;4,25;1,66666666666667;4;117,666666666667;284;4702,25;12819,6666666667;2,83333333333333;2;3,16666666666667;118,333333333333;276,5;4890,16666666667;12356,5;1,41666666666667;-0,333333333333333;0,833333333333333;-0,666666666666657;7,5;-187,916666666667;463,166666666666
"131";"bottom";"Jinx";"Yasuo";2;5,5;4;2;83,5;179;5008;9337,5;8,5;2,5;5,5;116,5;193,5;6405,5;11620;-3;1,5;-3,5;-33;-14,5;-1397,5;-2282,5
"132";"bottom";"Jinx";"Zeri";6;3,33333333333333;1,66666666666667;3,16666666666667;120,5;259,666666666667;4887,33333333333;11309;4,83333333333333;1,16666666666667;2,66666666666667;122,333333333333;268,166666666667;5169,5;12638,5;-1,5;0,5;0,5;-1,83333333333333;-8,5;-282,166666666667;-1329,5
"133";"bottom";"Jinx";"Ziggs";3;2,33333333333333;1,33333333333333;4,33333333333333;120,666666666667;330,333333333333;4587,66666666667;14074,6666666667;3;2,33333333333333;6,33333333333333;116,666666666667;292,333333333333;4944,66666666667;13372;-0,666666666666667;-1;-2;4;38;-357;702,666666666666
"134";"bottom";"Kaisa";"Ashe";6;5,5;1,66666666666667;3,16666666666667;121,5;260,166666666667;5193,66666666667;12100;3,33333333333333;2,33333333333333;6,66666666666667;123,666666666667;256,5;5196,5;11716,1666666667;2,16666666666667;-0,666666666666667;-3,5;-2,16666666666667;3,66666666666669;-2,83333333333303;383,833333333334
"135";"bottom";"Kaisa";"Caitlyn";4;2,25;0,5;3;122,75;247,5;5049,5;11257,75;1,5;2,25;1,25;133;255;5519,25;10935,5;0,75;-1,75;1,75;-10,25;-7,5;-469,75;322,25
"136";"bottom";"Kaisa";"Corki";18;5;1,61111111111111;4,72222222222222;111,5;302,611111111111;4866,94444444444;14397,8333333333;3,83333333333333;2,5;4,94444444444444;118,388888888889;304,5;4987,88888888889;13705,2777777778;1,16666666666667;-0,888888888888889;-0,222222222222222;-6,88888888888889;-1,88888888888891;-120,944444444444;692,555555555557
"137";"bottom";"Kaisa";"Draven";3;5,33333333333333;1;4;117,333333333333;277;5006,66666666667;12519,3333333333;4,33333333333333;2,33333333333333;2,66666666666667;128,666666666667;282,666666666667;6023,66666666667;14102;1;-1,33333333333333;1,33333333333333;-11,3333333333333;-5,66666666666669;-1017;-1582,66666666667
"138";"bottom";"Kaisa";"Ezreal";80;4,1875;1,625;4,2125;116,7875;269,775;4829,925;12514,225;3,0375;1,6875;3,8375;120,7125;264,0125;4949,6125;11807,15;1,15;-0,0625;0,375;-3,92500000000001;5,76249999999999;-119,6875;707,075000000001
"139";"bottom";"Kaisa";"Jhin";8;4;1,875;2,875;114,75;243,75;4819,625;11324,5;4;0,75;5,75;127,5;250,125;5144,375;11778,75;0;1,125;-2,875;-12,75;-6,375;-324,75;-454,25
"140";"bottom";"Kaisa";"Jinx";9;2,33333333333333;1,66666666666667;3,22222222222222;114;260;4669,22222222222;11271,1111111111;3;1,33333333333333;3,11111111111111;124,333333333333;272,888888888889;5054,66666666667;11905,1111111111;-0,666666666666667;0,333333333333333;0,111111111111111;-10,3333333333333;-12,8888888888889;-385,444444444444;-634
"141";"bottom";"Kaisa";"Kalista";6;3,33333333333333;1,66666666666667;3,5;121,833333333333;248,833333333333;5002,83333333333;11241;3,5;2,16666666666667;5,16666666666667;118,166666666667;245,833333333333;5004,5;11510,3333333333;-0,166666666666667;-0,5;-1,66666666666667;3,66666666666666;3;-1,66666666666697;-269,333333333334
"142";"bottom";"Kaisa";"Lucian";1;1;1;2;121;279;5694;11674;2;2;10;110;237;5113;11413;-1;-1;-8;11;42;581;261
"143";"bottom";"Kaisa";"Mel";1;3;2;2;88;323;3398;13979;5;3;6;96;329;4157;15047;-2;-1;-4;-8;-6;-759;-1068
"144";"bottom";"Kaisa";"MissFortune";17;4,29411764705882;2,05882352941176;4,17647058823529;116,470588235294;278,058823529412;4933,76470588235;12885,5882352941;3,64705882352941;2,52941176470588;5,88235294117647;124,647058823529;279,411764705882;5153,76470588235;12694,0588235294;0,647058823529412;-0,470588235294118;-1,70588235294118;-8,17647058823529;-1,35294117647061;-220;191,529411764704
"145";"bottom";"Kaisa";"Ornn";1;2;1;3;98;248;3719;10948;0;1;5;102;230;3795;9193;2;0;-2;-4;18;-76;1755
"146";"bottom";"Kaisa";"Sivir";3;4,66666666666667;2;5,66666666666667;136,666666666667;297,666666666667;5404,66666666667;13540,3333333333;1,33333333333333;2,33333333333333;6;128,333333333333;306,666666666667;5026,66666666667;13216,6666666667;3,33333333333333;-0,333333333333333;-0,333333333333333;8,33333333333331;-9;378;323,666666666668
"147";"bottom";"Kaisa";"Smolder";2;4;0,5;3;130;254,5;4814,5;11721,5;1,5;2,5;1,5;119;237;4743;9832,5;2,5;-2;1,5;11;17,5;71,5;1889
"148";"bottom";"Kaisa";"Swain";1;8;3;8;79;286;3350;15240;2;4;10;79;252;3526;12325;6;-1;-2;0;34;-176;2915
"149";"bottom";"Kaisa";"Taliyah";1;2;2;4;93;308;3620;13355;3;1;9;99;284;3617;12798;-1;1;-5;-6;24;3;557
"150";"bottom";"Kaisa";"Tristana";8;3,25;1,375;3,375;114,75;243,375;4686,625;10905,375;3,125;1,375;2,875;119,75;250,75;4868,75;11131,625;0,125;0;0,5;-5;-7,375;-182,125;-226,25
"151";"bottom";"Kaisa";"Varus";15;3,53333333333333;2,6;4,06666666666667;120,666666666667;263,666666666667;4833,33333333333;12364,7333333333;3,93333333333333;2,33333333333333;5,2;123,4;261,333333333333;5244,13333333333;12161,6666666667;-0,4;0,266666666666667;-1,13333333333333;-2,73333333333333;2,33333333333337;-410,8;203,066666666668
"152";"bottom";"Kaisa";"Xayah";41;5,19512195121951;2,04878048780488;3,90243902439024;115,707317073171;293,756097560976;4892,85365853659;13818,3414634146;3,78048780487805;2,19512195121951;5,14634146341463;117,90243902439;299,365853658537;4883,29268292683;13487,9268292683;1,41463414634146;-0,146341463414634;-1,24390243902439;-2,19512195121952;-5,60975609756099;9,5609756097565;330,414634146342
"153";"bottom";"Kaisa";"Zeri";7;3;1,42857142857143;2,42857142857143;115,285714285714;282,857142857143;4499;11837,1428571429;2;1,57142857142857;3,42857142857143;112;284,714285714286;4306,57142857143;12088,4285714286;1;-0,142857142857143;-1;3,28571428571429;-1,85714285714289;192,428571428572;-251,285714285714
"154";"bottom";"Kaisa";"Ziggs";3;3,33333333333333;0,666666666666667;2,66666666666667;124,666666666667;304;5199,66666666667;13176,3333333333;0,666666666666667;1,66666666666667;3,33333333333333;133,666666666667;297,333333333333;5153,33333333333;12053;2,66666666666667;-1;-0,666666666666667;-8,99999999999999;6,66666666666669;46,3333333333339;1123,33333333333
"155";"bottom";"Kalista";"Aphelios";1;8;4;4;114;194;5667;10153;3;5;7;95;165;4694;9595;5;-1;-3;19;29;973;558
"156";"bottom";"Kalista";"Ashe";9;4,33333333333333;1,88888888888889;3,66666666666667;118,222222222222;271,888888888889;4806,55555555556;13057,3333333333;1,88888888888889;3;5,22222222222222;113;258,444444444444;4560,55555555556;11634,2222222222;2,44444444444444;-1,11111111111111;-1,55555555555556;5,22222222222223;13,4444444444445;246;1423,11111111111
"157";"bottom";"Kalista";"Caitlyn";5;0,8;2,6;2,8;123,8;304,6;4661,6;12737;3,2;0,6;3,6;126,6;348,2;5001;15033,6;-2,4;2;-0,8;-2,8;-43,6;-339,4;-2296,6
"158";"bottom";"Kalista";"Corki";13;3,69230769230769;2,84615384615385;3,38461538461538;118,692307692308;250,846153846154;5116,46153846154;11501,3076923077;4,07692307692308;1,61538461538462;4,69230769230769;116,230769230769;267,230769230769;5040,46153846154;12025,0769230769;-0,384615384615384;1,23076923076923;-1,30769230769231;2,46153846153847;-16,3846153846154;76;-523,769230769232
"159";"bottom";"Kalista";"Draven";4;4,75;2,75;2,75;124,75;215,75;5895;10752;2,5;2;5,25;120;224,75;5141,25;10849,25;2,25;0,75;-2,5;4,75;-9;753,75;-97,25
"160";"bottom";"Kalista";"Ezreal";10;2,7;2,8;3,2;123,9;234,4;5080,9;10284,3;2,7;1,6;5,2;117,2;227,5;4879,3;10406,3;0;1,2;-2;6,7;6,90000000000001;201,599999999999;-122
"161";"bottom";"Kalista";"Jhin";5;2,8;1,8;2;143,6;278,4;5853;11631,6;3,2;2,2;4;114,6;227,2;4846,4;10840,8;-0,4;-0,4;-2;29;51,2;1006,6;790,800000000001
"162";"bottom";"Kalista";"Jinx";2;3,5;0,5;1,5;114;243;4816,5;10781;0,5;1;1;98;213;3848;8383,5;3;-0,5;0,5;16;30;968,5;2397,5
"163";"bottom";"Kalista";"Kaisa";5;2,8;1,8;1,4;102,6;219,8;4563,2;9961,2;3,8;1,2;2,2;109,8;238,8;4516,4;10897,2;-1;0,6;-0,8;-7,2;-19;46,8000000000002;-936
"164";"bottom";"Kalista";"KogMaw";1;8;1;5;110;327;5049;16782;6;5;2;121;318;4921;14082;2;-4;3;-11;9;128;2700
"165";"bottom";"Kalista";"Lucian";2;5;3,5;6;127;245;5315;13071,5;2;5;5;119,5;247;4609,5;11329,5;3;-1,5;1;7,5;-2;705,5;1742
"166";"bottom";"Kalista";"MissFortune";8;2,25;2,625;2,875;108,875;216,5;4699,625;9573;5;2,25;4,875;119,625;244,125;5330,375;11792;-2,75;0,375;-2;-10,75;-27,625;-630,75;-2219
"167";"bottom";"Kalista";"Senna";1;4;4;7;130;299;4916;14144;1;3;11;21;49;3634;8793;3;1;-4;109;250;1282;5351
"168";"bottom";"Kalista";"Taliyah";2;4;2,5;7;124,5;271;4996;14230,5;4,5;3,5;4,5;120;281;4751,5;13648;-0,5;-1;2,5;4,5;-10;244,5;582,5
"169";"bottom";"Kalista";"Tristana";1;1;2;6;112;238;4741;10530;3;2;1;77;210;3709;10438;-2;0;5;35;28;1032;92
"170";"bottom";"Kalista";"Varus";30;4,26666666666667;2,36666666666667;4,36666666666667;115,8;281,566666666667;4668,43333333333;13324,4;3,66666666666667;2,7;5,26666666666667;111,3;266,333333333333;4712,06666666667;12532,6666666667;0,6;-0,333333333333333;-0,9;4,5;15,2333333333333;-43,6333333333332;791,733333333334
"171";"bottom";"Kalista";"Xayah";1;8;2;8;96;279;4002;14773;3;1;1;87;299;4073;12912;5;1;7;9;-20;-71;1861
"172";"bottom";"Kalista";"Zeri";1;3;1;2;110;190;4617;8212;2;3;2;75;149;4029;6718;1;-2;0;35;41;588;1494
"173";"bottom";"KogMaw";"Caitlyn";1;5;1;2;109;236;5290;12331;0;2;3;121;265;4592;10515;5;-1;-1;-12;-29;698;1816
"174";"bottom";"KogMaw";"Draven";1;2;4;2;98;216;4688;10675;2;1;1;106;255;5149;13209;0;3;1;-8;-39;-461;-2534
"175";"bottom";"KogMaw";"Kalista";1;2;0;4;140;308;5253;12635;2;0;1;139;365;4955;14806;0;0;3;1;-57;298;-2171
"176";"bottom";"KogMaw";"MissFortune";1;2;3;2;125;255;4665;10737;8;0;6;130;269;4897;13189;-6;3;-4;-5;-14;-232;-2452
"177";"bottom";"KogMaw";"Sivir";1;6;5;7;110;345;4371;18944;7;2;16;93;530;4092;23725;-1;3;-9;17;-185;279;-4781
"178";"bottom";"LeeSin";"Xayah";1;0;3;1;87;152;3647;6538;3;1;5;102;182;4408;8446;-3;2;-4;-15;-30;-761;-1908
"179";"bottom";"Lucian";"Aphelios";1;3;2;2;109;375;4274;16717;6;0;4;130;411;5230;19394;-3;2;-2;-21;-36;-956;-2677
"180";"bottom";"Lucian";"Caitlyn";1;6;2;5;145;375;6036;18289;4;3;2;133;335;6367;16980;2;-1;3;12;40;-331;1309
"181";"bottom";"Lucian";"Corki";2;3;2,5;3,5;113,5;182;5470,5;8759;2;2;3,5;124;193,5;5113;8427,5;1;0,5;0;-10,5;-11,5;357,5;331,5
"182";"bottom";"Lucian";"Ezreal";1;5;0;9;128;223;4843;10666;1;5;2;121;193;4984;8114;4;-5;7;7;30;-141;2552
"183";"bottom";"Lucian";"Jhin";1;7;2;8;128;271;5969;13876;1;1;6;115;250;4405;10121;6;1;2;13;21;1564;3755
"184";"bottom";"Lucian";"MissFortune";5;3,2;2,2;4,8;123,6;261,6;4985,8;11622,6;2,4;2,8;4;112,6;243,4;4893,2;10854,6;0,8;-0,6;0,8;11;18,2;92,6000000000004;768
"185";"bottom";"Lucian";"Xayah";2;3;1;2,5;125;245,5;4797;11300;1,5;1;3;123;263;4883;10960;1,5;0;-0,5;2;-17,5;-86;340
"186";"bottom";"Lucian";"Zeri";1;2;5;1;133;250;5058;10693;8;1;9;125;285;4685;14772;-6;4;-8;8;-35;373;-4079
"187";"bottom";"Lux";"Kaisa";1;2;2;6;125;220;5391;9937;2;3;2;121;208;4714;9461;0;-1;4;4;12;677;476
"188";"bottom";"Mel";"Corki";1;3;0;1;119;219;4985;8898;4;0;4;123;243;5082;11583;-1;0;-3;-4;-24;-97;-2685
"189";"bottom";"Mel";"Ezreal";1;1;2;2;124;169;4932;6670;2;1;4;134;192;5674;8155;-1;1;-2;-10;-23;-742;-1485
"190";"bottom";"Mel";"Jinx";1;3;6;1;64;189;3517;8923;5;1;6;86;247;3906;12472;-2;5;-5;-22;-58;-389;-3549
"191";"bottom";"Mel";"MissFortune";1;9;3;6;129;294;4662;16415;4;6;2;132;335;4778;14139;5;-3;4;-3;-41;-116;2276
"192";"bottom";"Mel";"Varus";2;1,5;1,5;1;110;262;4237,5;10239,5;6;0,5;2,5;126;291;5096,5;13563,5;-4,5;1;-1,5;-16;-29;-859;-3324
"193";"bottom";"MissFortune";"Ashe";26;2,57692307692308;1,76923076923077;3,84615384615385;118,769230769231;268,423076923077;4944,42307692308;11732,3461538462;2,5;1,73076923076923;4,61538461538461;116,769230769231;256,769230769231;4753,57692307692;11407,8461538462;0,0769230769230771;0,0384615384615383;-0,769230769230769;2;11,6538461538461;190,846153846154;324,5
"194";"bottom";"MissFortune";"Caitlyn";7;2,42857142857143;1,14285714285714;2,85714285714286;116,285714285714;245,142857142857;4744,14285714286;11224,5714285714;2,14285714285714;1,85714285714286;2,42857142857143;115,714285714286;246;4673,14285714286;11100,2857142857;0,285714285714286;-0,714285714285714;0,428571428571429;0,571428571428584;-0,857142857142861;71;124,285714285716
"195";"bottom";"MissFortune";"Corki";31;3,70967741935484;2,03225806451613;4,83870967741935;120,516129032258;261,58064516129;5094,45161290323;11772,9032258065;3,29032258064516;1,93548387096774;3,67741935483871;115,451612903226;253,161290322581;4808,83870967742;11294,7741935484;0,419354838709677;0,096774193548387;1,16129032258065;5,06451612903226;8,41935483870967;285,612903225806;478,129032258064
"196";"bottom";"MissFortune";"Draven";2;3,5;0,5;3,5;111,5;283,5;4433;12491;3,5;1,5;3,5;118,5;250;4919,5;11845,5;0;-1;0;-7;33,5;-486,5;645,5
"197";"bottom";"MissFortune";"Ezreal";38;2,81578947368421;1,81578947368421;4,39473684210526;119,868421052632;297,578947368421;4818;12698,7894736842;3,44736842105263;1,34210526315789;4,21052631578947;120,894736842105;286,868421052632;4765,78947368421;12781,8157894737;-0,631578947368421;0,473684210526316;0,184210526315789;-1,02631578947368;10,7105263157895;52,2105263157891;-83,0263157894751
"198";"bottom";"MissFortune";"Jhin";29;3,17241379310345;1,51724137931034;4,58620689655172;120,758620689655;271,931034482759;4956,86206896552;12048,7931034483;2,79310344827586;1,72413793103448;4,51724137931035;118,103448275862;252,758620689655;4812,86206896552;11296,4482758621;0,379310344827586;-0,206896551724138;0,068965517241379;2,65517241379311;19,1724137931034;144;752,344827586207
"199";"bottom";"MissFortune";"Jinx";7;3,57142857142857;1,57142857142857;4,28571428571429;123,857142857143;301,428571428571;4996,85714285714;13585,7142857143;3,57142857142857;2,14285714285714;4,42857142857143;115,571428571429;295,428571428571;4927,85714285714;13246,1428571429;0;-0,571428571428571;-0,142857142857143;8,28571428571429;6;69;339,571428571429
"200";"bottom";"MissFortune";"Kaisa";18;4,11111111111111;2,16666666666667;5,22222222222222;119,611111111111;290,166666666667;4894,83333333333;12763,7222222222;4,38888888888889;1,94444444444444;4,33333333333333;113,722222222222;280,666666666667;4755,61111111111;12964,2777777778;-0,277777777777779;0,222222222222222;0,888888888888889;5,88888888888889;9,5;139,222222222222;-200,555555555555
"201";"bottom";"MissFortune";"Kalista";7;2,57142857142857;1,57142857142857;3,85714285714286;113;269,142857142857;4535,57142857143;11789,2857142857;4,57142857142857;1,28571428571429;4,57142857142857;118;269,428571428571;5226,71428571429;12926;-2;0,285714285714286;-0,714285714285714;-5;-0,285714285714278;-691,142857142857;-1136,71428571429
"202";"bottom";"MissFortune";"KogMaw";1;1;2;0;125;253;4679;9962;4;0;5;121;267;4817;11715;-3;2;-5;4;-14;-138;-1753
"203";"bottom";"MissFortune";"Mel";1;5;4;6;72;298;2768;13976;6;4;4;78;295;3319;14383;-1;0;2;-6;3;-551;-407
"204";"bottom";"MissFortune";"Senna";1;5;3;5;126;243;6071;12303;0;0;8;30;44;3796;8361;5;3;-3;96;199;2275;3942
"205";"bottom";"MissFortune";"Sivir";2;5;5;4;123;271;5399,5;12599;5;2,5;10,5;122,5;309;5122,5;14467;0;2,5;-6,5;0,5;-38;277;-1868
"206";"bottom";"MissFortune";"TahmKench";1;4;0;5;137;286;5509;13399;0;3;0;124;206;4567;8871;4;-3;5;13;80;942;4528
"207";"bottom";"MissFortune";"Tristana";2;4,5;2,5;5,5;103,5;203,5;4233,5;9900;2,5;2,5;3,5;90,5;208;4120;9300;2;0;2;13;-4,5;113,5;600
"208";"bottom";"MissFortune";"Varus";62;3,37096774193548;2,38709677419355;4,20967741935484;114,370967741935;281,274193548387;4750,87096774194;12447,6129032258;3,87096774193548;1,91935483870968;5,74193548387097;112,032258064516;262,693548387097;4734,95161290323;12301,3225806452;-0,5;0,467741935483871;-1,53225806451613;2,33870967741936;18,5806451612903;15,9193548387102;146,290322580646
"209";"bottom";"MissFortune";"Xayah";12;2;1,33333333333333;3,83333333333333;121,583333333333;266,916666666667;4731,5;11223,3333333333;1,83333333333333;1,41666666666667;3,5;119,916666666667;274,333333333333;4616,5;11207,75;0,166666666666667;-0,0833333333333335;0,333333333333333;1,66666666666666;-7,41666666666663;115;15,5833333333339
"210";"bottom";"MissFortune";"Zeri";5;3,8;2,8;3,6;127,2;268,4;5071,8;11981,8;3,2;1,2;5,6;120,2;276,2;4963,6;12233,8;0,6;1,6;-2;7;-7,80000000000001;108,2;-252
"211";"bottom";"MissFortune";"Ziggs";3;1,66666666666667;1,66666666666667;3,33333333333333;132,333333333333;302;5290,33333333333;12171,3333333333;3,33333333333333;0,666666666666667;6;125,333333333333;286,666666666667;5359,66666666667;13399,3333333333;-1,66666666666667;1;-2,66666666666667;7,00000000000001;15,3333333333333;-69,3333333333339;-1228
"212";"bottom";"Nilah";"Xayah";1;5;2;6;124;301;4816;14769;5;4;2;122;272;5247;13355;0;-2;4;2;29;-431;1414
"213";"bottom";"Rumble";"Kaisa";1;1;4;3;109;165;4714;7383;2;1;3;132;221;5034;9163;-1;3;0;-23;-56;-320;-1780
"214";"bottom";"Senna";"Kalista";1;0;2;6;40;58;4021;6399;10;1;3;121;219;7534;12914;-10;1;3;-81;-161;-3513;-6515
"215";"bottom";"Seraphine";"Ezreal";1;1;0;9;106;235;3826;10164;5;1;3;111;259;4827;12184;-4;-1;6;-5;-24;-1001;-2020
"216";"bottom";"Seraphine";"Kalista";1;6;0;6;122;256;4657;12122;1;3;1;144;279;5178;11258;5;-3;5;-22;-23;-521;864
"217";"bottom";"Seraphine";"MissFortune";1;0;1;7;128;270;4735;10555;1;0;3;149;315;5272;13562;-1;1;4;-21;-45;-537;-3007
"218";"bottom";"Seraphine";"Sivir";1;1;0;5;109;314;4171;12384;1;0;2;124;360;4446;13825;0;0;3;-15;-46;-275;-1441
"219";"bottom";"Sion";"Aphelios";1;0;0;0;115;204;4502;7718;3;1;3;117;228;5079;9772;-3;-1;-3;-2;-24;-577;-2054
"220";"bottom";"Sion";"Ezreal";1;1;1;2;94;194;4511;8044;1;2;3;113;213;4534;8599;0;-1;-1;-19;-19;-23;-555
"221";"bottom";"Sion";"Jhin";2;2;2;7;115;206,5;5157,5;9960;1;2;4,5;85,5;191;3866;8928,5;1;0;2,5;29,5;15,5;1291,5;1031,5
"222";"bottom";"Sion";"Kalista";1;0;4;9;90;179;3823;8764;3;4;3;119;239;4751;11177;-3;0;6;-29;-60;-928;-2413
"223";"bottom";"Sivir";"Aphelios";1;3;1;6;130;328;5411;15047;2;2;1;123;381;4519;15083;1;-1;5;7;-53;892;-36
"224";"bottom";"Sivir";"Caitlyn";1;1;1;0;133;312;5669;12328;1;1;2;136;295;5059;12065;0;0;-2;-3;17;610;263
"225";"bottom";"Sivir";"Corki";1;2;3;4;92;191;4501;8656;2;0;3;107;226;4403;9125;0;3;1;-15;-35;98;-469
